C:\Users\tmric\Documents\OneDrive\3º ano\1º semestre\Genética Molecular B\Testes\Meus\1\Verdadeiros e Falsos\2021-11-03 (79).png,0b9edfb3d626039450ed5578d742997d389e319eca3ae2cebe3f1ecde063f366
C:\Users\tmric\Documents\OneDrive\3º ano\Outros\3º Ano\1º Semestre\Espectroscopia em Bioquímica\EspBq-dados-2017\__MACOSX\._EspBq-dados-2017-G21.xlsx,844fb75fd729daccba372ad50d9558cf05a1684df5f1dd9f2e12071a0b4e93bd
C:\Users\tmric\Documents\OneDrive\3º ano\1º semestre\z Cenas Cátia\BqF\TESTES\2T (1).jpg,8b68bbc8dbd5c54d3ff35553b85eb0bb0ed7247ece2ac9b1802d3f051a88f29e
"C:\Users\tmric\Documents\OneDrive\3º ano\1º semestre\5ºSEMESTRE1\QBA\Práticas\Rafaela\TP1\Artigos\Biotechnology Advances, Volume 24, Issue 2, March-April 2006.pdf",19ccae1252547e7565a55afa0685a5a34a64215f753cc878a39b2c2a8ad9d8a9
C:\Users\tmric\Documents\OneDrive\3º ano\2º semestre\6ºSEMESTRE\QF\Acetatos\5ª Aula QF 2020 21 1ª parte.pdf,093e8d4f06944efe986bb041795d76be59eeed7ea35c270c9c3896102437b0c6
C:\Users\tmric\Documents\OneDrive\3º ano\2º semestre\6ºSEMESTRE\QF\Práticas\PO2\Espetros padrão\3-DIESEL chrom.pdf,de8654877983a9f2833f3cccb7e3c9222874510163d9a0f676342d0dc8e629a1
C:\Users\tmric\Documents\OneDrive\3º ano\2º semestre\QF - Química Forense\Teoria\Slides com apontamentos\7ª Aula QF 2022 2ª parte.pdf,37f1ba7dcaf20b34d889f35b9a5e956280811e9dce6f0d988a9078a7048fa73c
C:\Users\tmric\Documents\OneDrive\3º ano\2º semestre\QF - Química Forense\Testes\2\Perguntas.pdf,6ed11c6d282953143635dcf9948039660bb6c688d4649d6218503e9640017f6a
C:\Users\tmric\Documents\OneDrive\3º ano\1º semestre\Genética Molecular B\Bibliografia\Lewin - Genes X.pdf,ba7b6f7ae445702c67f7f265a094b98bc8e61968c1e678c876cca8f41d2263b7
C:\Users\tmric\Documents\OneDrive\3º ano\2º semestre\6ºSEMESTRE\FBE\MCB sebenta.pdf,284d209ecacd392767141b0d4d277991701a0bce2e27defdbb28d62526a32e6b
C:\Users\tmric\Documents\OneDrive\3º ano\2º semestre\6ºSEMESTRE\QF\Práticas\PO2\GRUPO 2 - RECOLHA 6 - LENCASTRE\IE_1.bmp,bf1bb97f1fb97c43b730458f0e25c917f24b0a7989a86c75961a304939024eda
C:\Users\tmric\Documents\OneDrive\3º ano\1º semestre\5ºSEMESTRE1\QBA\ACETATOS\QBA_T0_Apresentação2020.pdf,ea5d6b39f515a5dd1872894faed1d960c3d81bac2906df4898e77188814ecea8
C:\Users\tmric\Documents\OneDrive\3º ano\1º semestre\Genética Molecular B\Práticas\Imagens protocolo 1\Sessão 3\WhatsApp Image 2021-11-17 at 22.18.06 (2).jpeg,b9e736b8ddae61144ac38be591104fabeba635f281d8a103a7be5f21c6698a55
C:\Users\tmric\Documents\OneDrive\3º ano\2º semestre\FBE - Fundamentos de Bioquímica Estrutural\Testes e Exames\Exames\2017\6.jpg,6bc94d4a0009449238edff7fdfa9c94a697fe37cee3cf67e78350ae825770cbe
C:\Users\tmric\Documents\OneDrive\3º ano\1º semestre\Genética Molecular B\Teoria\Slides melhores\aula7.pdf,5ae1cbf9a92f6117cd496f3ed6bc6627094a5c2119cd41d48758205e3a4bd19c
C:\Users\tmric\Documents\OneDrive\3º ano\2º semestre\GEM - Genómica e Evolução Molecular\Trabalho\2022-04-28.png,37b8fbb6b91db3c48c49e88f78538a7c97cf1524a9d2ee77a7b58a0646c88a75
C:\Users\tmric\Documents\OneDrive\3º ano\1º semestre\Genética Molecular B\Testes\Meus\2\Escolhas múltiplas\2022-01-05 (3).png,60eda2cd76d81b00254b276167d84f6856ca9d581976faacd3ebee46a3cc109f
C:\Users\tmric\Documents\OneDrive\3º ano\1º semestre\z Cenas Cátia\Espetro\Prática _ dados\Dados de FTIR\aula 1 ftir excel_1.xlsx,8833d81c45963dc04a612dbf57cd336632570cf1db5c3cab6a42e1fc39710571
C:\Users\tmric\Documents\OneDrive\3º ano\2º semestre\Projeto\Fotos\Crescimento\Controlo negativo.jpg,25869fc290ff462fa641e6304a0810f8c8d6d8f2a5110d7fb87700ab658bb0cf
C:\Users\tmric\Documents\OneDrive\3º ano\1º semestre\5ºSEMESTRE\EspBQ\Regressao-linear.pdf,6696d111eb632ba4ad8ad75fc5d21818a9b390b7eff51e5337fb462355241027
C:\Users\tmric\Documents\OneDrive\3º ano\2º semestre\FBE - Fundamentos de Bioquímica Estrutural\Testes e Exames\Exames\2017\Resolução 1.jpg,0fbce725e7f3528042d8d14280b1b2fd15bbbb224757ce40e628601b1add17fe
C:\Users\tmric\Documents\OneDrive\3º ano\1º semestre\5ºSEMESTRE1\EspBQ\RELATÓRIO\Espectros de EPR\G23Mn45mM.txt,56b2f7989dc675f3146d19806afa66a98c2d2483dc852698e345cb0b7c697ef6
C:\Users\tmric\Documents\OneDrive\3º ano\Outros\3º Ano\1º Semestre\Genética Molecular B\Práticas\PCR literatura\Kramer 2005.pdf,347e6406e3e1d2b5d95717094463b1f6fb562bec46cd5789c94ac2b6572c278c
C:\Users\tmric\Documents\OneDrive\3º ano\1º semestre\5ºSEMESTRE1\QBA\Práticas\Rafaela\TP3\Artigos\Effects of sucrose on egg white protein and whey protein isolate foams Factors determining properties of wet and dry foams (cakes).pdf,414d0fe81544ef740d8f9759594f1c9b3ad5b6160f23508b8a64251684d62df0
C:\Users\tmric\Documents\OneDrive\3º ano\1º semestre\5ºSEMESTRE\QBA\QBA-alunos-2020-Turno P3-3a-15-18h.pdf,14ce1ec3f6733771f807f1e0fc84d6d763cd523a58d3b590d944d621efb02faa
C:\Users\tmric\Documents\OneDrive\3º ano\2º semestre\GEM - Genómica e Evolução Molecular\Trabalho\2022-04-28 (1).png,6d5830698ade4df473a647643548351172d7e45b769d5d9b6b65476e85f4f8c6
C:\Users\tmric\Documents\OneDrive\3º ano\1º semestre\z Cenas Fraga\Genética Molecular B\Práticas\GEL P3.jpg,ae78aede57f6994b4fce1e9b701416840599567a767cc871571461528c84264e
C:\Users\tmric\Documents\OneDrive\3º ano\1º semestre\z Cenas Cátia\Espetro\Prática _ dados\CD- gráfico_files\gpt.js.transferir,4608a660d6c61b43ed4ec2febde72daa3cbead5dfb00a58dde648f74148287ab
C:\Users\tmric\Documents\OneDrive\3º ano\1º semestre\z Cenas Fraga\Toxicologia Celular e Molecular\Acetatos\TP_13.9.19.pdf,45229d5c49deaeb4e4476d22a0db1356ba8fd9af42d6ad29188c3d89f745a9b5
C:\Users\tmric\Documents\OneDrive\3º ano\1º semestre\5ºSEMESTRE1\QBA\Práticas\Rafaela\TP4\Artigos\Preharvest and postharvest factors influencing vitamin C content of horticultural crops.pdf,805f4e540edc69ec3547cdec4723d4cf2d49df696e73dd5730fe35ff40f08552
C:\Users\tmric\Documents\OneDrive\3º ano\1º semestre\z Cenas Fraga\Bioquímica Analítica\Acetatos\BA - Aula Prática NMR.pdf,59363823791c6f75f6a30edc20b637603b0484825b997bf8c42b35fe803be72d
C:\Users\tmric\Documents\OneDrive\3º ano\2º semestre\z 6º semestre\FBE\Mara\FBE\drive-download-20200501T103908Z-001\Testes FBE\IMG-20170626-WA0010.jpg,607111e9c7be7e6ecf77a844dee3d53d241cd47f616cb4d798964aab5cb58ce2
